173,Toxic,TM06
173,"Water Pulse",TM03
174,Attract,TM45
174,"Body Slam",Tutor
174,Charm,"Level 1"
174,"Defense Curl","Level 4"
174,Dig,TM28
174,"Double Team",TM32
174,Double-Edge,Tutor
174,"Dream Eater",Tutor
174,Facade,TM42
174,"Fire Blast",TM38
174,Flamethrower,TM35
174,Flash,HM05
174,Frustration,TM21
174,"Hidden Power",TM10
174,"Icy Wind",Tutor
174,"Light Screen",TM16
174,Mimic,Tutor
174,Nightmare,Tutor
174,Pound,"Level 9"
174,Protect,TM17
174,Psychic,TM29
174,"Rain Dance",TM18
174,Reflect,TM33
174,Rest,TM44
174,Return,TM27
174,Safeguard,TM20
174,"Secret Power",TM43
174,"Seismic Toss",Tutor
174,"Shadow Ball",TM30
174,"Shock Wave",TM34
174,Sing,"Level 1"
174,"Solar Beam",TM22
174,Substitute,Tutor
174,"Sunny Day",TM11
174,Swagger,Tutor
174,"Sweet Kiss","Level 14"
174,"Thunder Wave",Tutor
174,Toxic,TM06
174,"Water Pulse",TM03
175,Attract,TM45
175,"Body Slam",Tutor
175,Charm,"Level 1"
175,"Double Team",TM32
175,Double-Edge,"Level 41"
175,Double-Edge,Tutor
175,"Dream Eater",Tutor
175,Encore,"Level 21"
175,Facade,TM42
175,"Fire Blast",TM38
175,Flamethrower,TM35
175,Flash,HM05
175,"Follow Me","Level 26"
175,Frustration,TM21
175,Growl,"Level 1"
175,"Hidden Power",TM10
175,"Light Screen",TM16
175,Metronome,"Level 6"
175,Mimic,Tutor
175,Protect,TM17
175,Psychic,TM29
175,"Rain Dance",TM18
175,Reflect,TM33
175,Rest,TM44
175,Return,TM27
175,"Rock Smash",HM06
175,Safeguard,"Level 36"
175,Safeguard,TM20
175,"Secret Power",TM43
175,"Seismic Toss",Tutor
175,"Shadow Ball",TM30
175,"Shock Wave",TM34
175,"Solar Beam",TM22
175,Substitute,Tutor
175,"Sunny Day",TM11
175,Swagger,Tutor
175,"Sweet Kiss","Level 11"
175,"Thunder Wave",Tutor
175,Toxic,TM06
175,"Water Pulse",TM03
175,Wish,"Level 31"
175,Yawn,"Level 16"
176,"Aerial Ace",TM40
176,Attract,TM45
176,"Body Slam",Tutor
176,"Brick Break",TM31
176,Charm,"Level 1"
176,"Double Team",TM32
176,Double-Edge,"Level 41"
176,Double-Edge,Tutor
176,"Dream Eater",Tutor
176,Encore,"Level 21"
176,Facade,TM42
176,"Fire Blast",TM38
176,Flamethrower,TM35
176,Flash,HM05
176,Fly,HM02
176,"Focus Punch",TM01
176,"Follow Me","Level 26"
176,Frustration,TM21
176,Growl,"Level 1"
176,"Hidden Power",TM10
176,"Hyper Beam",TM15
176,"Light Screen",TM16
176,Metronome,"Level 6"
176,Mimic,Tutor
176,Protect,TM17
176,Psychic,TM29
176,"Rain Dance",TM18
176,Reflect,TM33
176,Rest,TM44
176,Return,TM27
176,"Rock Smash",HM06
176,Safeguard,"Level 36"
176,Safeguard,TM20
176,"Secret Power",TM43
176,"Seismic Toss",Tutor
176,"Shadow Ball",TM30
176,"Shock Wave",TM34
176,"Sky Attack",Tutor
176,"Solar Beam",TM22
176,"Steel Wing",TM47
176,Substitute,Tutor
176,"Sunny Day",TM11
176,Swagger,Tutor
176,"Sweet Kiss","Level 11"
176,"Thunder Wave",Tutor
176,Toxic,TM06
176,"Water Pulse",TM03
176,Wish,"Level 31"
176,Yawn,"Level 16"
177,"Aerial Ace",TM40
177,Attract,TM45
177,"Calm Mind",TM04
177,"Confuse Ray","Level 40"
177,"Double Team",TM32
177,Double-Edge,Tutor
177,"Dream Eater",Tutor
177,Facade,TM42
177,Flash,HM05
177,Frustration,TM21
177,"Future Sight","Level 30"
177,"Giga Drain",TM19
177,"Hidden Power",TM10
177,Leer,"Level 1"
177,"Light Screen",TM16
177,Mimic,Tutor
177,"Night Shade","Level 10"
177,Nightmare,Tutor
177,Peck,"Level 1"
177,Protect,TM17
177,Psychic,"Level 50"
177,Psychic,TM29
177,"Rain Dance",TM18
177,Reflect,TM33
177,Rest,TM44
177,Return,TM27
177,"Secret Power",TM43
177,"Shadow Ball",TM30
177,"Skill Swap",TM48
177,"Sky Attack",Tutor
177,"Solar Beam",TM22
177,"Steel Wing",TM47
177,Substitute,Tutor
177,"Sunny Day",TM11
177,Swagger,Tutor
177,Teleport,"Level 20"
177,Thief,TM46
177,"Thunder Wave",Tutor
177,Toxic,TM06
177,Wish,"Level 30"
178,"Aerial Ace",TM40
178,Attract,TM45
178,"Calm Mind",TM04
178,"Confuse Ray","Level 50"
178,"Double Team",TM32
178,Double-Edge,Tutor
178,"Dream Eater",Tutor
178,Facade,TM42
178,Flash,HM05
178,Fly,HM02
178,Frustration,TM21
178,"Future Sight","Level 35"
178,"Giga Drain",TM19
178,"Hidden Power",TM10
178,"Hyper Beam",TM15
178,Leer,"Level 1"
178,"Light Screen",TM16
178,Mimic,Tutor
178,"Night Shade","Level 10"
178,Nightmare,Tutor
178,Peck,"Level 1"
178,Protect,TM17
178,Psychic,"Level 65"
178,Psychic,TM29
178,"Rain Dance",TM18
178,Reflect,TM33
178,Rest,TM44
178,Return,TM27
178,"Secret Power",TM43
178,"Shadow Ball",TM30
178,"Skill Swap",TM48
178,"Sky Attack",Tutor
178,"Solar Beam",TM22
178,"Steel Wing",TM47
178,Substitute,Tutor
178,"Sunny Day",TM11
178,Swagger,Tutor
178,Teleport,"Level 20"
178,Thief,TM46
178,"Thunder Wave",Tutor
178,Toxic,TM06
178,Wish,"Level 35"
179,Attract,TM45
179,"Body Slam",Tutor
179,"Cotton Spore","Level 23"
179,"Double Team",TM32
179,Double-Edge,Tutor
179,Facade,TM42
179,Flash,HM05
179,Frustration,TM21
179,Growl,"Level 1"
179,"Hidden Power",TM10
179,"Iron Tail",TM23
179,"Light Screen","Level 30"
179,"Light Screen",TM16
179,Mimic,Tutor
179,Protect,TM17
179,"Rain Dance",TM18
179,Rest,TM44
179,Return,TM27
179,"Secret Power",TM43
179,"Shock Wave",TM34
179,Substitute,Tutor
179,Swagger,Tutor
179,Tackle,"Level 1"
179,"Thunder Shock","Level 9"
179,"Thunder Wave","Level 16"
179,"Thunder Wave",Tutor
179,Thunder,"Level 37"
179,Thunder,TM25
179,Thunderbolt,TM24
179,Toxic,TM06
18,"Aerial Ace",TM40
18,Agility,"Level 48"
18,Attract,TM45
18,"Double Team",TM32
18,Double-Edge,Tutor
18,Facade,TM42
18,FeatherDance,"Level 34"
18,Fly,HM02
18,Frustration,TM21
18,Gust,"Level 1"
18,Gust,"Level 9"
18,"Hidden Power",TM10
18,"Hyper Beam",TM15
18,Mimic,Tutor
18,"Mirror Move","Level 62"
18,Protect,TM17
18,"Quick Attack","Level 1"
18,"Quick Attack","Level 13"
18,"Rain Dance",TM18
18,Rest,TM44
18,Return,TM27
18,"Sand Attack","Level 1"
18,"Sand Attack","Level 5"
18,"Secret Power",TM43
18,"Sky Attack",Tutor
18,"Steel Wing",TM47
18,Substitute,Tutor
18,"Sunny Day",TM11
18,Swagger,Tutor
18,Tackle,"Level 1"
18,Thief,TM46
18,Toxic,TM06
18,Whirlwind,"Level 20"
18,"Wing Attack","Level 27"
180,Attract,TM45
180,"Body Slam",Tutor
180,"Brick Break",TM31
180,"Cotton Spore","Level 27"
180,"Double Team",TM32
180,Double-Edge,Tutor
180,Facade,TM42
180,Flash,HM05
180,"Focus Punch",TM01
180,Frustration,TM21
180,Growl,"Level 1"
180,"Hidden Power",TM10
180,"Iron Tail",TM23
180,"Light Screen","Level 36"
180,"Light Screen",TM16
180,Mimic,Tutor
180,Protect,TM17
180,"Rain Dance",TM18
180,Rest,TM44
180,Return,TM27
180,"Rock Smash",HM06
180,"Secret Power",TM43
180,"Seismic Toss",Tutor
180,"Shock Wave",TM34
180,Strength,HM04
180,Substitute,Tutor
180,Swagger,Tutor
180,Tackle,"Level 1"
180,"Thunder Shock","Level 1"
180,"Thunder Shock","Level 9"
180,"Thunder Wave","Level 18"
180,"Thunder Wave",Tutor
180,Thunder,"Level 45"
180,Thunder,TM25
180,Thunderbolt,TM24
180,Toxic,TM06
181,Attract,TM45
181,"Body Slam",Tutor
181,"Brick Break",TM31
181,"Cotton Spore","Level 27"
181,"Double Team",TM32
181,Double-Edge,Tutor
181,Facade,TM42
181,Flash,HM05
181,"Focus Punch",TM01
181,Frustration,TM21
181,Growl,"Level 1"
181,"Hidden Power",TM10
181,"Hyper Beam",TM15
181,"Iron Tail",TM23
181,"Light Screen","Level 42"
181,"Light Screen",TM16
181,Mimic,Tutor
181,Protect,TM17
181,"Rain Dance",TM18
181,Rest,TM44
181,Return,TM27
181,"Rock Smash",HM06
181,"Secret Power",TM43
181,"Seismic Toss",Tutor
181,"Shock Wave",TM34
181,Strength,HM04
181,Substitute,Tutor
181,Swagger,Tutor
181,Tackle,"Level 1"
181,"Thunder Punch","Level 30"
181,"Thunder Shock","Level 1"
181,"Thunder Shock","Level 9"
181,"Thunder Wave","Level 1"
181,"Thunder Wave","Level 18"
181,"Thunder Wave",Tutor
181,Thunder,"Level 57"
181,Thunder,TM25
181,Thunderbolt,TM24
181,Toxic,TM06
182,Absorb,"Level 1"
182,Attract,TM45
182,"Bullet Seed",TM09
182,Cut,HM01
182,"Double Team",TM32
182,Double-Edge,Tutor
182,Facade,TM42
182,Flash,HM05
182,Frustration,TM21
182,"Giga Drain",TM19
182,"Hidden Power",TM10
182,"Hyper Beam",TM15
182,"Magical Leaf","Level 1"
182,Mimic,Tutor
182,"Petal Dance","Level 44"
182,Protect,TM17
182,Rest,TM44
182,Return,TM27
182,Safeguard,TM20
182,"Secret Power",TM43
182,"Sludge Bomb",TM36
182,"Solar Beam","Level 55"
182,"Solar Beam",TM22
182,"Stun Spore","Level 1"
182,Substitute,Tutor
182,"Sunny Day",TM11
182,Swagger,Tutor
182,"Sweet Scent","Level 1"
182,Toxic,TM06
183,Attract,TM45
183,Blizzard,TM14
183,"Body Slam",Tutor
183,"Brick Break",TM31
183,"Bubble Beam","Level 21"
183,"Defense Curl","Level 3"
183,Dig,TM28
183,Dive,HM08
183,"Double Team",TM32
183,Double-Edge,"Level 28"
183,Double-Edge,Tutor
183,Facade,TM42
183,"Focus Punch",TM01
183,Frustration,TM21
183,Hail,TM07
183,"Hidden Power",TM10
183,"Hydro Pump","Level 45"
183,"Ice Beam",TM13
183,"Icy Wind",Tutor
183,"Iron Tail",TM23
183,Mimic,Tutor
183,Protect,TM17
183,"Rain Dance","Level 36"
183,"Rain Dance",TM18
183,Rest,TM44
183,Return,TM27
183,"Rock Smash",HM06
183,Rollout,"Level 15"
183,"Secret Power",TM43
183,Strength,HM04
183,Substitute,Tutor
183,Surf,HM03
183,Swagger,Tutor
183,Tackle,"Level 1"
183,"Tail Whip","Level 6"
183,Toxic,TM06
183,"Water Gun","Level 10"
183,"Water Pulse",TM03
183,Waterfall,HM07
184,Attract,TM45
184,Blizzard,TM14
184,"Body Slam",Tutor
184,"Brick Break",TM31
184,"Bubble Beam","Level 24"
184,"Defense Curl","Level 1"
184,"Defense Curl","Level 3"
184,Dig,TM28
184,Dive,HM08
184,"Double Team",TM32
184,Double-Edge,"Level 34"
184,Double-Edge,Tutor
184,Facade,TM42
184,"Focus Punch",TM01
184,Frustration,TM21
184,Hail,TM07
184,"Hidden Power",TM10
184,"Hydro Pump","Level 57"
184,"Hyper Beam",TM15
184,"Ice Beam",TM13
184,"Icy Wind",Tutor
184,"Iron Tail",TM23
184,Mimic,Tutor
184,Protect,TM17
184,"Rain Dance","Level 45"
184,"Rain Dance",TM18
184,Rest,TM44
184,Return,TM27
184,"Rock Smash",HM06
184,Rollout,"Level 15"
184,"Secret Power",TM43
184,Strength,HM04
184,Substitute,Tutor
184,Surf,HM03
184,Swagger,Tutor
184,Tackle,"Level 1"
184,"Tail Whip","Level 1"
184,"Tail Whip","Level 6"
184,Toxic,TM06
184,"Water Gun","Level 1"
184,"Water Gun","Level 10"
184,"Water Pulse",TM03
184,Waterfall,HM07
185,Attract,TM45
185,Block,"Level 33"
185,"Body Slam",Tutor
185,"Brick Break",TM31
185,"Calm Mind",TM04
185,Dig,TM28
185,"Double Team",TM32
185,Double-Edge,"Level 57"
185,Double-Edge,Tutor
185,Earthquake,TM26
185,Facade,TM42
185,"Feint Attack","Level 41"
185,Flail,"Level 9"
185,"Focus Punch",TM01
185,Frustration,TM21
185,"Hidden Power",TM10
185,"Low Kick","Level 17"
185,Mimic,"Level 1"
185,Mimic,Tutor
185,Protect,TM17
185,Rest,TM44
185,Return,TM27
185,"Rock Slide","Level 25"
185,"Rock Smash",HM06
185,"Rock Throw","Level 1"
185,"Rock Tomb",TM39
185,Sandstorm,TM37
185,"Secret Power",TM43
185,"Seismic Toss",Tutor
185,Self-Destruct,Tutor
185,Slam,"Level 49"
185,Strength,HM04
185,Substitute,Tutor
185,"Sunny Day",TM11
185,Swagger,Tutor
185,Taunt,TM12
185,Thief,TM46
185,Toxic,TM06
186,Attract,TM45
186,Blizzard,TM14
186,"Body Slam",Tutor
186,"Brick Break",TM31
186,Dig,TM28
186,Dive,HM08
186,"Double Slap","Level 1"
186,"Double Team",TM32
186,Double-Edge,Tutor
186,Earthquake,TM26
186,Facade,TM42
186,"Focus Punch",TM01
186,Frustration,TM21
186,Hail,TM07
186,"Hidden Power",TM10
186,"Hyper Beam",TM15
186,Hypnosis,"Level 1"
186,"Ice Beam",TM13
186,"Icy Wind",Tutor
186,Mimic,Tutor
186,"Perish Song","Level 1"
186,"Perish Song","Level 35"
186,Protect,TM17
186,Psychic,TM29
186,"Rain Dance",TM18
186,Rest,TM44
186,Return,TM27
186,"Rock Smash",HM06
186,"Secret Power",TM43
186,"Seismic Toss",Tutor
186,Strength,HM04
186,Substitute,Tutor
186,Surf,HM03
186,Swagger,"Level 51"
186,Swagger,Tutor
186,Thief,TM46
186,Toxic,TM06
186,"Water Gun","Level 1"
186,"Water Pulse",TM03
186,Waterfall,HM07
187,"Aerial Ace",TM40
187,Attract,TM45
187,"Bullet Seed",TM09
187,"Cotton Spore","Level 25"
187,"Double Team",TM32
187,Double-Edge,Tutor
187,Facade,TM42
187,Flash,HM05
187,Frustration,TM21
187,"Giga Drain",TM19
187,"Hidden Power",TM10
187,"Leech Seed","Level 20"
187,"Mega Drain","Level 30"
187,Mimic,Tutor
187,"Poison Powder","Level 13"
187,Protect,TM17
187,Rest,TM44
187,Return,TM27
187,"Secret Power",TM43
187,"Sleep Powder","Level 17"
187,"Solar Beam",TM22
187,Splash,"Level 1"
187,"Stun Spore","Level 15"
187,Substitute,Tutor
187,"Sunny Day",TM11
187,Swagger,Tutor
187,Synthesis,"Level 5"
187,Tackle,"Level 10"
187,"Tail Whip","Level 5"
187,Toxic,TM06
188,"Aerial Ace",TM40
188,Attract,TM45
188,"Bullet Seed",TM09
188,"Cotton Spore","Level 29"
188,"Double Team",TM32
188,Double-Edge,Tutor
188,Facade,TM42
188,Flash,HM05
188,Frustration,TM21
188,"Giga Drain",TM19
188,"Hidden Power",TM10
188,"Leech Seed","Level 22"
188,"Mega Drain","Level 36"
188,Mimic,Tutor
188,"Poison Powder","Level 13"
188,Protect,TM17
188,Rest,TM44
188,Return,TM27
188,"Secret Power",TM43
188,"Sleep Powder","Level 17"
188,"Solar Beam",TM22
188,Splash,"Level 1"
188,"Stun Spore","Level 15"
188,Substitute,Tutor
188,"Sunny Day",TM11
188,Swagger,Tutor
188,Synthesis,"Level 1"
188,Synthesis,"Level 5"
188,Tackle,"Level 1"
188,Tackle,"Level 10"
188,"Tail Whip","Level 1"
188,"Tail Whip","Level 5"
188,Toxic,TM06
189,"Aerial Ace",TM40
189,Attract,TM45
189,"Bullet Seed",TM09
189,"Cotton Spore","Level 33"
189,"Double Team",TM32
189,Double-Edge,Tutor
189,Facade,TM42
189,Flash,HM05
189,Frustration,TM21
189,"Giga Drain",TM19
189,"Hidden Power",TM10
189,"Hyper Beam",TM15
189,"Leech Seed","Level 22"
189,"Mega Drain","Level 44"
189,Mimic,Tutor
189,"Poison Powder","Level 13"
189,Protect,TM17
189,Rest,TM44
189,Return,TM27
189,"Secret Power",TM43
189,"Sleep Powder","Level 17"
189,"Solar Beam",TM22
189,Splash,"Level 1"
189,"Stun Spore","Level 15"
189,Substitute,Tutor
189,"Sunny Day",TM11
189,Swagger,Tutor
189,Synthesis,"Level 1"
189,Synthesis,"Level 5"
189,Tackle,"Level 1"
189,Tackle,"Level 10"
189,"Tail Whip","Level 1"
189,"Tail Whip","Level 5"
189,Toxic,TM06
19,Attract,TM45
19,Blizzard,TM14
19,"Body Slam",Tutor
19,Cut,HM01
19,Dig,TM28
19,"Double Team",TM32
19,Double-Edge,Tutor
19,Endeavor,"Level 41"
19,Facade,TM42
19,"Focus Energy","Level 20"
19,Frustration,TM21
19,"Hidden Power",TM10
19,"Hyper Fang","Level 13"
19,"Ice Beam",TM13
19,"Icy Wind",Tutor
19,"Iron Tail",TM23
19,Mimic,Tutor
19,Protect,TM17
19,Pursuit,"Level 27"
19,"Quick Attack","Level 7"
19,"Rain Dance",TM18
19,Rest,TM44
19,Return,TM27
19,"Rock Smash",HM06
19,"Secret Power",TM43
19,"Shadow Ball",TM30
19,"Shock Wave",TM34
19,Substitute,Tutor
19,"Sunny Day",TM11
19,"Super Fang","Level 34"
19,Swagger,Tutor
19,Tackle,"Level 1"
19,"Tail Whip","Level 1"
19,Taunt,TM12
19,Thief,TM46
19,"Thunder Wave",Tutor
19,Thunder,TM25
19,Thunderbolt,TM24
19,Toxic,TM06
190,"Aerial Ace",TM40
190,Agility,"Level 50"
190,Astonish,"Level 13"
190,Attract,TM45
190,"Baton Pass","Level 18"
190,"Body Slam",Tutor
190,"Brick Break",TM31
190,Cut,HM01
190,Dig,TM28
190,"Double Team",TM32
190,Double-Edge,Tutor
190,"Dream Eater",Tutor
190,Facade,TM42
190,"Focus Punch",TM01
190,Frustration,TM21
190,"Fury Swipes","Level 31"
190,"Hidden Power",TM10
190,"Iron Tail",TM23
190,Mimic,Tutor
190,Nightmare,Tutor
190,Protect,TM17
190,"Rain Dance",TM18
190,Rest,TM44
190,Return,TM27
190,"Rock Smash",HM06
190,"Sand Attack","Level 6"
190,Scratch,"Level 1"
190,Screech,"Level 43"
190,"Secret Power",TM43
190,"Seismic Toss",Tutor
190,"Shadow Ball",TM30
190,"Shock Wave",TM34
190,Snatch,TM49
190,"Solar Beam",TM22
190,Strength,HM04
190,Substitute,Tutor
190,"Sunny Day",TM11
190,Swagger,Tutor
190,Swift,"Level 38"
190,"Tail Whip","Level 1"
190,Taunt,TM12
190,Thief,TM46
190,"Thunder Wave",Tutor
190,Thunder,TM25
190,Thunderbolt,TM24
190,Tickle,"Level 25"
190,Toxic,TM06
190,"Water Pulse",TM03
191,Absorb,"Level 1"
191,Attract,TM45
191,"Bullet Seed",TM09
191,Cut,HM01
191,"Double Team",TM32
191,Double-Edge,Tutor
191,Endeavor,"Level 25"
191,Facade,TM42
191,Flash,HM05
191,Frustration,TM21
191,"Giga Drain","Level 42"
191,"Giga Drain",TM19
191,Growth,"Level 6"
191,"Hidden Power",TM10
191,Ingrain,"Level 18"
191,"Light Screen",TM16
191,"Mega Drain","Level 13"
191,Mimic,Tutor
191,Protect,TM17
191,Rest,TM44
191,Return,TM27
191,Safeguard,TM20
191,"Secret Power",TM43
191,"Sludge Bomb",TM36
191,"Solar Beam",TM22
191,Substitute,Tutor
191,"Sunny Day","Level 30"
191,"Sunny Day",TM11
191,Swagger,Tutor
191,Synthesis,"Level 37"
191,Toxic,TM06
192,Absorb,"Level 1"
192,Attract,TM45
192,"Bullet Seed","Level 25"
192,"Bullet Seed",TM09
192,Cut,HM01
192,"Double Team",TM32
192,Double-Edge,Tutor
192,Facade,TM42
192,Flash,HM05
192,Frustration,TM21
192,"Giga Drain",TM19
192,Growth,"Level 6"
192,"Hidden Power",TM10
192,"Hyper Beam",TM15
192,Ingrain,"Level 18"
192,"Light Screen",TM16
192,Mimic,Tutor
192,"Petal Dance","Level 37"
192,Pound,"Level 1"
192,Protect,TM17
192,"Razor Leaf","Level 13"
192,Rest,TM44
192,Return,TM27
192,Safeguard,TM20
192,"Secret Power",TM43
192,"Sludge Bomb",TM36
192,"Solar Beam","Level 42"
192,"Solar Beam",TM22
192,Substitute,Tutor
192,"Sunny Day","Level 30"
192,"Sunny Day",TM11
192,Swagger,Tutor
192,Toxic,TM06
193,"Aerial Ace",TM40
193,Attract,TM45
193,Detect,"Level 25"
193,"Double Team","Level 13"
193,"Double Team",TM32
193,Double-Edge,Tutor
193,"Dream Eater",Tutor
193,Facade,TM42
193,Flash,HM05
193,Foresight,"Level 1"
193,Frustration,TM21
193,"Giga Drain",TM19
193,"Hidden Power",TM10
193,Mimic,Tutor
193,Protect,TM17
193,Psychic,TM29
193,"Quick Attack","Level 7"
193,Rest,TM44
193,Return,TM27
193,Screech,"Level 49"
193,"Secret Power",TM43
193,"Shadow Ball",TM30
193,"Solar Beam",TM22
193,"Sonic Boom","Level 19"
193,"Steel Wing",TM47
193,Substitute,Tutor
193,"Sunny Day",TM11
193,Supersonic,"Level 31"
193,Swagger,Tutor
193,Tackle,"Level 1"
193,Thief,TM46
193,Toxic,TM06
193,Uproar,"Level 37"
193,"Wing Attack","Level 43"
194,Amnesia,"Level 21"
194,Attract,TM45
194,Blizzard,TM14
194,"Body Slam",Tutor
194,Dig,TM28
194,Dive,HM08
194,"Double Team",TM32
194,Double-Edge,Tutor
194,Earthquake,"Level 36"
194,Earthquake,TM26
194,Facade,TM42
194,Flash,HM05
194,Frustration,TM21
194,Hail,TM07
194,Haze,"Level 51"
194,"Hidden Power",TM10
194,"Ice Beam",TM13
194,"Iron Tail",TM23
194,Mimic,Tutor
194,Mist,"Level 51"
194,"Mud Shot","Level 16"
194,Protect,TM17
194,"Rain Dance","Level 41"
194,"Rain Dance",TM18
194,Rest,TM44
194,Return,TM27
194,"Rock Smash",HM06
194,Sandstorm,TM37
194,"Secret Power",TM43
194,Slam,"Level 11"
194,"Sludge Bomb",TM36
194,Substitute,Tutor
194,Surf,HM03
194,Swagger,Tutor
194,"Tail Whip","Level 1"
194,Toxic,TM06
194,"Water Gun","Level 1"
194,"Water Pulse",TM03
194,Waterfall,HM07
194,Yawn,"Level 31"
195,Amnesia,"Level 23"
195,Attract,TM45
195,Blizzard,TM14
195,"Body Slam",Tutor
195,"Brick Break",TM31
195,Dig,TM28
195,Dive,HM08
195,"Double Team",TM32
195,Double-Edge,Tutor
195,Earthquake,"Level 42"
195,Earthquake,TM26
195,Facade,TM42
195,Flash,HM05
195,"Focus Punch",TM01
195,Frustration,TM21
195,Hail,TM07
195,Haze,"Level 61"
195,"Hidden Power",TM10
195,"Hyper Beam",TM15
195,"Ice Beam",TM13
195,"Iron Tail",TM23
195,Mimic,Tutor
195,Mist,"Level 61"
195,"Mud Shot","Level 16"
195,Protect,TM17
195,"Rain Dance","Level 49"
195,"Rain Dance",TM18
195,Rest,TM44
195,Return,TM27
195,"Rock Smash",HM06
195,"Rock Tomb",TM39
195,Sandstorm,TM37
195,"Secret Power",TM43
195,"Seismic Toss",Tutor
195,Slam,"Level 11"
195,"Sludge Bomb",TM36
195,Strength,HM04
195,Substitute,Tutor
195,Surf,HM03
195,Swagger,Tutor
195,"Tail Whip","Level 1"
195,Toxic,TM06
195,"Water Gun","Level 1"
195,"Water Pulse",TM03
195,Waterfall,HM07
195,Yawn,"Level 35"
196,Attract,TM45
196,"Body Slam",Tutor
196,"Calm Mind",TM04
196,Confusion,"Level 16"
196,Cut,HM01
196,Dig,TM28
196,"Double Team",TM32
196,Double-Edge,Tutor
196,"Dream Eater",Tutor
196,Facade,TM42
196,Flash,HM05
196,Frustration,TM21
196,"Helping Hand","Level 1"
196,"Hidden Power",TM10
196,"Hyper Beam",TM15
196,"Iron Tail",TM23
196,"Light Screen",TM16
196,Mimic,Tutor
196,"Morning Sun","Level 52"
196,Nightmare,Tutor
196,Protect,TM17
196,Psybeam,"Level 36"
196,"Psych Up","Level 42"
196,Psychic,"Level 47"
196,Psychic,TM29
196,"Quick Attack","Level 23"
196,"Rain Dance",TM18
196,Reflect,TM33
196,Rest,TM44
196,Return,TM27
196,"Sand Attack","Level 8"
196,"Secret Power",TM43
196,"Shadow Ball",TM30
196,"Skill Swap",TM48
196,Substitute,Tutor
196,"Sunny Day",TM11
196,Swagger,Tutor
196,Swift,"Level 30"
196,Tackle,"Level 1"
196,"Tail Whip","Level 1"
196,Toxic,TM06
197,Attract,TM45
197,"Body Slam",Tutor
197,"Confuse Ray","Level 30"
197,Cut,HM01
197,Dig,TM28
197,"Double Team",TM32
197,Double-Edge,Tutor
197,"Dream Eater",Tutor
197,Facade,TM42
197,"Feint Attack","Level 36"
197,Flash,HM05
197,Frustration,TM21
197,"Helping Hand","Level 1"
197,"Hidden Power",TM10
197,"Hyper Beam",TM15
197,"Iron Tail",TM23
197,"Mean Look","Level 42"
197,Mimic,Tutor
197,Moonlight,"Level 52"
197,Nightmare,Tutor
197,Protect,TM17
197,Psychic,TM29
197,Pursuit,"Level 16"
197,"Quick Attack","Level 23"
197,"Rain Dance",TM18
197,Rest,TM44
197,Return,TM27
197,"Sand Attack","Level 8"
197,Screech,"Level 47"
197,"Secret Power",TM43
197,"Shadow Ball",TM30
197,Snatch,TM49
197,Substitute,Tutor
197,"Sunny Day",TM11
197,Swagger,Tutor
197,Tackle,"Level 1"
197,"Tail Whip","Level 1"
197,Taunt,TM12
197,Torment,TM41
197,Toxic,TM06
198,"Aerial Ace",TM40
198,Astonish,"Level 9"
198,Attract,TM45
198,"Calm Mind",TM04
198,"Double Team",TM32
198,Double-Edge,Tutor
198,"Dream Eater",Tutor
198,Facade,TM42
198,"Feint Attack","Level 35"
198,Fly,HM02
198,Frustration,TM21
198,Haze,"Level 22"
198,"Hidden Power",TM10
198,"Icy Wind",Tutor
198,"Mean Look","Level 48"
198,Mimic,Tutor
198,"Night Shade","Level 27"
198,Nightmare,Tutor
198,Peck,"Level 1"
198,Protect,TM17
198,Pursuit,"Level 14"
198,"Rain Dance",TM18
198,Rest,TM44
198,Return,TM27
198,"Secret Power",TM43
198,"Shadow Ball",TM30
198,"Sky Attack",Tutor
198,Snatch,TM49
198,"Steel Wing",TM47
198,Substitute,Tutor
198,"Sunny Day",TM11
198,Swagger,Tutor
198,Taunt,"Level 40"
198,Taunt,TM12
198,Thief,TM46
198,"Thunder Wave",Tutor
198,Torment,TM41
198,Toxic,TM06
199,Attract,TM45
199,Blizzard,TM14
199,"Body Slam",Tutor
199,"Brick Break",TM31
199,"Calm Mind",TM04
199,Confusion,"Level 20"
199,Curse,"Level 1"
199,Dig,TM28
199,Disable,"Level 29"
199,Dive,HM08
199,"Double Team",TM32
199,Double-Edge,Tutor
199,"Dream Eater",Tutor
199,Earthquake,TM26
199,Facade,TM42
199,"Fire Blast",TM38
199,Flamethrower,TM35
199,Flash,HM05
199,"Focus Punch",TM01
199,Frustration,TM21
199,Growl,"Level 6"
199,Hail,TM07
199,Headbutt,"Level 34"
199,"Hidden Power",TM10
199,"Hyper Beam",TM15
199,"Ice Beam",TM13
199,"Icy Wind",Tutor
199,"Iron Tail",TM23
199,Mimic,Tutor
199,Nightmare,Tutor
199,Protect,TM17
199,Psychic,"Level 48"
199,Psychic,TM29
199,"Rain Dance",TM18
199,Rest,TM44
199,Return,TM27
199,"Rock Smash",HM06
199,Safeguard,TM20
199,"Secret Power",TM43
199,"Seismic Toss",Tutor
199,"Shadow Ball",TM30
199,"Skill Swap",TM48
199,Strength,HM04
199,Substitute,Tutor
199,"Sunny Day",TM11
199,Surf,HM03
199,Swagger,"Level 43"
199,Swagger,Tutor
199,Tackle,"Level 1"
199,"Thunder Wave",Tutor
199,Toxic,TM06
